Well;;B02;B03;B04;B05;B06;B07;B08;B09;B10;B11;B12;C02;C03;C04;C05;C06;C07;C08;C09;C10;C11;C12;D02;D03;D04;D05;D06;D07;D08;D09;D10;D11;D12;E02;E03;E04;E05;E06;E07;E08;E09;E10;E11;E12;F02;F03;F04;F05;F06;F07;F08;F09;F10;F11;F12;G02;G03;G04;G05;G06;G07;G08;G09;G10;G11;G12
Content;Time;Sample X1;Sample X2;Sample X3;Sample X4;Sample X5;Sample X6;Sample X7;Sample X8;Sample X9;Sample X10;Sample X11;Sample X12;Sample X13;Sample X14;Sample X15;Sample X16;Sample X17;Sample X18;Sample X19;Sample X20;Sample X21;Sample X22;Sample X23;Sample X24;Sample X25;Sample X26;Sample X27;Sample X28;Sample X29;Sample X30;Sample X31;Sample X32;Sample X33;Sample X34;Sample X35;Sample X36;Sample X37;Sample X38;Sample X39;Sample X40;Sample X41;Sample X42;Sample X43;Sample X44;Sample X45;Sample X46;Sample X47;Sample X48;Sample X49;Sample X50;Sample X51;Sample X52;Sample X53;Sample X54;Sample X55;Sample X56;Sample X57;Sample X58;Sample X59;Sample X60;Sample X61;Sample X62;Sample X63;Sample X64;Sample X65;Sample X66
Blank corrected based on Raw Data (600);5,3333;-0,0100;-0,0120;-0,0030;-0,0080;-0,0110;-0,0010;-0,0110;-0,0110;-0,0110;-0,0100;-0,0050;-0,0090;-0,0020;-0,0060;-0,0090;-0,0050;-0,0060;-0,0120;-0,0060;-0,0120;-0,0100;-0,0050;-0,0010;-0,0040;-0,0120;-0,0100;-0,0120;0,0030;-0,0110;-0,0110;-0,0110;-0,0120;-0,0060;-0,0070;-0,0120;-0,0040;-0,0070;-0,0120;-0,0040;-0,0110;-0,0090;-0,0120;-0,0100;3,2670;-0,0030;-0,0130;-0,0110;-0,0020;0,0060;0,0010;-0,0100;-0,0110;-0,0100;-0,0100;-0,0070;-0,0080;-0,0100;-0,0110;-0,0070;-0,0100;-0,0070;-0,0070;-0,0090;-0,0080;-0,0080;0,0020
Blank corrected based on Raw Data (600);5,5000;-0,0100;-0,0120;0,0020;-0,0050;-0,0100;0,0080;-0,0120;-0,0110;-0,0120;-0,0090;-0,0050;-0,0050;-0,0010;-0,0050;-0,0080;-0,0060;-0,0060;-0,0100;-0,0050;-0,0120;-0,0100;-0,0010;-0,0010;-0,0060;-0,0120;-0,0100;-0,0130;0,0080;-0,0120;-0,0130;-0,0120;-0,0120;-0,0070;-0,0050;-0,0110;-0,0050;-0,0080;-0,0130;-0,0050;-0,0120;-0,0080;-0,0130;-0,0100;3,1460;-0,0100;-0,0120;-0,0110;-0,0010;0,0030;0,0030;-0,0120;-0,0110;-0,0120;-0,0110;-0,0070;-0,0090;-0,0060;-0,0110;-0,0050;-0,0100;-0,0080;0,0050;-0,0090;-0,0070;-0,0080;-0,0040
Blank corrected based on Raw Data (600);5,6667;-0,0090;-0,0110;0,0020;-0,0040;-0,0110;0,0130;-0,0110;-0,0110;-0,0120;-0,0090;-0,0050;-0,0060;-0,0020;-0,0030;-0,0090;-0,0060;-0,0050;-0,0100;-0,0050;-0,0130;-0,0090;0,0050;-0,0020;-0,0070;-0,0120;-0,0100;-0,0120;0,0020;-0,0120;-0,0120;-0,0110;-0,0120;-0,0060;-0,0070;-0,0130;-0,0050;-0,0060;-0,0120;-0,0040;-0,0110;-0,0110;-0,0120;-0,0100;3,1720;-0,0080;-0,0120;-0,0110;0,0009;-0,0070;0,0060;-0,0120;-0,0110;-0,0120;-0,0100;-0,0070;-0,0080;-0,0110;-0,0100;-0,0070;-0,0110;-0,0080;0,0070;-0,0090;-0,0030;-0,0080;-0,0050
Blank corrected based on Raw Data (600);5,8333;-0,0090;-0,0120;0,0030;-0,0040;-0,0120;0,0210;-0,0110;-0,0130;-0,0120;-0,0080;-0,0060;-0,0030;-0,0010;-0,0030;-0,0080;-0,0060;-0,0050;-0,0130;-0,0050;-0,0120;-0,0090;-0,0050;-0,0040;-0,0060;-0,0120;-0,0100;-0,0110;-0,0020;-0,0110;-0,0120;-0,0110;-0,0120;-0,0070;-0,0060;-0,0120;-0,0070;-0,0080;-0,0120;-0,0050;-0,0120;-0,0110;-0,0120;-0,0030;3,3630;-0,0060;-0,0110;-0,0080;0,0030;0,0040;0,0260;-0,0120;-0,0100;-0,0110;-0,0100;-0,0060;-0,0090;-0,0110;-0,0110;-0,0080;-0,0110;-0,0090;0,0100;-0,0090;-0,0070;0,0070;0,0040
Blank corrected based on Raw Data (600);6,0000;-0,0100;-0,0120;-0,0060;-0,0040;-0,0110;0,0010;-0,0120;-0,0110;-0,0110;-0,0090;-0,0060;-0,0030;-0,0020;-0,0030;-0,0080;-0,0060;-0,0060;-0,0070;-0,0060;-0,0120;-0,0060;0,0030;-0,0080;-0,0050;-0,0120;-0,0090;-0,0130;-0,0002;-0,0110;-0,0120;-0,0120;-0,0120;-0,0070;-0,0070;-0,0120;-0,0070;-0,0080;-0,0130;-0,0050;-0,0120;-0,0100;-0,0110;-0,0090;3,2340;-0,0110;-0,0110;-0,0110;0,0070;-0,0040;0,0100;-0,0120;-0,0060;-0,0110;-0,0100;-0,0090;-0,0080;-0,0110;-0,0110;-0,0080;-0,0110;-0,0080;0,0050;-0,0080;-0,0070;-0,0070;-0,0030
Blank corrected based on Raw Data (600);6,1667;-0,0090;-0,0120;-0,0060;-0,0030;-0,0060;-0,0020;-0,0110;-0,0120;-0,0110;-0,0090;-0,0050;-0,0010;-0,0020;-0,0040;-0,0080;-0,0060;-0,0040;-0,0120;-0,0050;-0,0120;-0,0120;-0,0060;-0,0100;-0,0120;-0,0130;-0,0080;-0,0120;0,0040;-0,0110;-0,0120;-0,0120;-0,0130;-0,0070;-0,0060;-0,0130;-0,0060;-0,0060;-0,0110;-0,0040;-0,0120;-0,0110;-0,0120;-0,0100;3,3690;-0,0070;-0,0120;-0,0120;0,0100;-0,0100;0,0160;-0,0120;-0,0070;-0,0110;-0,0100;-0,0070;-0,0080;-0,0110;-0,0100;-0,0070;-0,0110;-0,0090;-0,0050;-0,0100;-0,0070;-0,0080;0,0110
Blank corrected based on Raw Data (600);6,3333;-0,0090;-0,0120;-0,0020;-0,0010;0,0003;0,0001;-0,0100;-0,0120;-0,0110;-0,0090;-0,0050;-0,0020;-0,0010;-0,0030;-0,0080;-0,0050;-0,0040;-0,0120;-0,0040;-0,0130;-0,0120;-0,0060;-0,0090;-0,0120;-0,0120;-0,0080;-0,0120;0,0490;-0,0130;-0,0120;-0,0110;-0,0120;-0,0070;-0,0070;-0,0130;-0,0070;-0,0060;-0,0120;-0,0040;-0,0120;-0,0100;-0,0120;-0,0090;3,2080;-0,0050;-0,0120;-0,0120;0,0150;-0,0090;0,0250;-0,0120;-0,0070;-0,0110;-0,0090;-0,0070;-0,0090;-0,0110;-0,0110;-0,0080;-0,0110;0,0020;0,0140;-0,0090;-0,0050;-0,0070;-0,0040
Blank corrected based on Raw Data (600);6,5000;-0,0090;-0,0120;-0,0040;0,0010;-0,0020;0,0010;-0,0110;-0,0120;-0,0110;-0,0090;-0,0050;-0,0030;-0,0020;-0,0020;-0,0080;-0,0050;-0,0020;-0,0070;-0,0050;-0,0130;-0,0110;-0,0060;-0,0040;-0,0110;-0,0120;-0,0060;-0,0110;0,0090;-0,0110;-0,0120;-0,0110;-0,0120;-0,0040;-0,0070;-0,0130;-0,0060;-0,0040;-0,0120;-0,0020;-0,0120;-0,0110;-0,0120;-0,0110;3,3880;-0,0030;-0,0120;-0,0110;0,0180;0,0050;0,0320;-0,0120;-0,0100;-0,0110;-0,0110;-0,0080;-0,0090;-0,0100;-0,0110;-0,0070;-0,0110;-0,0080;0,0130;-0,0100;-0,0040;-0,0070;0,0090
Blank corrected based on Raw Data (600);6,6667;-0,0100;-0,0120;-0,0010;0,0090;0,0010;0,0030;-0,0110;-0,0110;-0,0110;-0,0090;-0,0050;-0,0010;-0,0070;-0,0020;-0,0070;-0,0060;-0,0020;-0,0050;-0,0040;-0,0120;-0,0060;-0,0070;0,0020;-0,0100;-0,0120;-0,0050;-0,0120;0,0070;-0,0130;-0,0110;-0,0110;-0,0120;-0,0040;-0,0070;-0,0120;-0,0060;-0,0030;-0,0130;-0,0005;-0,0130;-0,0100;-0,0130;-0,0090;3,3750;-0,0110;-0,0110;-0,0110;0,0260;0,0030;0,0370;-0,0110;-0,0110;-0,0100;-0,0090;-0,0080;-0,0090;-0,0110;-0,0110;-0,0080;-0,0110;-0,0080;0,0140;-0,0070;-0,0040;-0,0080;-0,0040
Blank corrected based on Raw Data (600);6,8333;-0,0090;-0,0120;0,0008;0,0100;-0,0100;0,0040;-0,0110;-0,0110;-0,0110;-0,0090;-0,0060;-0,0020;-0,0060;-0,0030;-0,0070;-0,0060;-0,0020;-0,0120;-0,0050;-0,0120;-0,0080;-0,0060;0,0008;-0,0120;-0,0110;-0,0030;-0,0130;0,0170;-0,0120;-0,0120;-0,0110;-0,0120;-0,0060;-0,0080;-0,0110;-0,0050;-0,0030;-0,0130;0,0020;-0,0120;-0,0100;-0,0120;-0,0090;3,3790;-0,0030;-0,0120;-0,0120;0,0310;-0,0070;0,0440;-0,0120;-0,0110;-0,0120;-0,0110;-0,0070;-0,0080;-0,0100;-0,0110;-0,0080;-0,0100;-0,0060;0,0120;-0,0070;-0,0050;-0,0070;-0,0050
Blank corrected based on Raw Data (600);7,0000;-0,0090;-0,0110;0,0020;0,0110;-0,0080;0,0060;-0,0110;-0,0120;-0,0110;-0,0090;-0,0050;-0,0020;-0,0080;-0,0030;-0,0060;-0,0060;-0,0006;-0,0060;-0,0040;-0,0120;-0,0020;-0,0060;-0,0008;-0,0120;-0,0110;-0,0030;-0,0110;0,0180;-0,0120;-0,0120;-0,0130;-0,0130;-0,0060;-0,0060;-0,0120;-0,0050;0,0004;-0,0110;0,0030;-0,0110;-0,0110;-0,0130;-0,0100;overflow;-0,0090;-0,0110;-0,0120;0,0360;0,0030;0,0580;-0,0070;-0,0120;-0,0120;-0,0100;-0,0070;-0,0090;-0,0110;-0,0110;-0,0080;-0,0120;-0,0060;0,0140;-0,0080;-0,0040;-0,0080;-0,0040
Blank corrected based on Raw Data (600);7,1667;-0,0090;-0,0110;0,0020;0,0120;-0,0110;0,0080;-0,0110;-0,0120;-0,0110;-0,0080;-0,0040;-0,0020;-0,0020;-0,0002;-0,0050;-0,0060;0,0004;-0,0050;-0,0040;-0,0110;-0,0030;-0,0060;-0,0005;-0,0040;-0,0120;-0,0010;-0,0120;0,0150;-0,0120;-0,0120;-0,0110;-0,0120;-0,0040;-0,0060;-0,0130;-0,0050;0,0007;-0,0130;0,0050;-0,0120;-0,0110;-0,0110;-0,0090;3,2710;-0,0080;-0,0120;-0,0110;0,0400;-0,0030;0,0650;-0,0080;-0,0120;-0,0110;-0,0100;-0,0070;-0,0090;-0,0110;-0,0110;-0,0070;-0,0110;-0,0070;0,0140;-0,0090;-0,0040;-0,0080;-0,0040
Blank corrected based on Raw Data (600);7,3333;-0,0030;-0,0110;0,0010;0,0140;-0,0070;0,0110;-0,0110;-0,0120;-0,0110;-0,0090;-0,0008;-0,0008;-0,0030;-0,0009;-0,0040;-0,0060;0,0020;-0,0040;-0,0060;-0,0130;-0,0040;-0,0050;-0,0030;-0,0040;-0,0120;-0,0003;-0,0120;0,0170;-0,0110;-0,0120;-0,0120;-0,0120;-0,0070;-0,0060;-0,0120;-0,0040;0,0020;-0,0120;0,0100;-0,0120;-0,0100;-0,0120;-0,0080;3,2740;-0,0080;-0,0120;-0,0110;0,0500;-0,0110;0,0730;-0,0120;-0,0110;-0,0110;-0,0100;-0,0080;-0,0090;-0,0090;-0,0100;-0,0070;-0,0110;-0,0080;0,0130;-0,0090;-0,0040;-0,0070;-0,0040
Blank corrected based on Raw Data (600);7,5000;-0,0080;-0,0110;0,0020;0,0170;-0,0040;0,0120;-0,0110;-0,0110;-0,0110;-0,0090;0,0007;-0,0008;-0,0040;-0,0020;-0,0030;-0,0050;0,0030;-0,0130;-0,0050;-0,0120;-0,0020;0,0003;-0,0020;-0,0050;-0,0120;-0,0001;-0,0130;0,0190;-0,0130;-0,0120;-0,0110;-0,0110;-0,0070;-0,0070;-0,0130;-0,0050;0,0030;-0,0120;0,0120;-0,0110;-0,0100;-0,0120;-0,0090;3,1200;-0,0060;-0,0110;-0,0110;0,0700;-0,0020;0,0900;-0,0110;-0,0110;-0,0120;-0,0100;-0,0070;-0,0090;-0,0050;-0,0110;-0,0070;-0,0100;-0,0070;0,0140;-0,0090;-0,0030;-0,0070;0,0200
Blank corrected based on Raw Data (600);7,6667;-0,0100;-0,0060;-0,0020;0,0190;-0,0050;0,0160;-0,0110;-0,0120;-0,0100;-0,0080;-0,0050;-0,0010;-0,0040;-0,0070;-0,0030;-0,0040;0,0040;-0,0130;-0,0050;-0,0120;-0,0030;-0,0060;-0,0040;-0,0030;-0,0110;-0,0004;-0,0120;0,0240;-0,0120;-0,0120;-0,0110;-0,0050;-0,0060;-0,0070;-0,0120;-0,0040;0,0080;-0,0120;0,0160;-0,0130;-0,0090;-0,0100;-0,0100;3,1220;0,0020;-0,0110;-0,0110;0,0710;0,0020;0,1070;-0,0120;-0,0110;-0,0110;-0,0090;-0,0060;-0,0080;-0,0090;-0,0110;-0,0060;-0,0110;-0,0080;0,0030;-0,0090;-0,0020;-0,0080;-0,0040
Blank corrected based on Raw Data (600);7,8333;-0,0090;-0,0100;0,0020;0,0200;-0,0110;0,0190;-0,0120;-0,0110;-0,0110;-0,0090;-0,0060;-0,0020;-0,0060;-0,0120;-0,0030;-0,0050;0,0060;-0,0120;-0,0040;-0,0120;-0,0080;-0,0070;0,0006;-0,0020;-0,0120;0,0010;-0,0120;0,0240;-0,0130;-0,0120;-0,0110;-0,0110;-0,0050;-0,0050;-0,0130;-0,0050;0,0060;-0,0120;0,0190;-0,0130;-0,0090;-0,0120;-0,0100;3,2080;-0,0010;-0,0100;-0,0120;0,0920;0,0070;0,1220;-0,0130;-0,0120;-0,0110;-0,0090;-0,0070;-0,0090;-0,0050;-0,0110;-0,0070;-0,0110;-0,0080;0,0110;-0,0080;-0,0020;0,0070;-0,0040
Blank corrected based on Raw Data (600);8,0000;0,0002;-0,0006;0,0020;0,0220;-0,0080;0,0240;-0,0110;-0,0110;-0,0100;-0,0090;-0,0050;-0,0010;-0,0050;-0,0110;-0,0020;-0,0050;0,0080;-0,0110;-0,0040;-0,0130;-0,0120;-0,0050;0,0002;-0,0040;-0,0130;0,0020;-0,0120;0,0280;-0,0120;-0,0130;-0,0110;-0,0110;-0,0030;-0,0070;-0,0130;-0,0050;0,0080;-0,0120;0,0240;-0,0130;-0,0110;-0,0100;-0,0090;3,0540;-0,0050;-0,0120;-0,0110;0,1170;0,0070;0,1430;-0,0110;-0,0110;-0,0110;-0,0110;-0,0070;-0,0090;-0,0050;-0,0100;-0,0060;-0,0110;-0,0070;0,0020;-0,0070;-0,0008;-0,0070;-0,0050
Blank corrected based on Raw Data (600);8,1667;-0,0100;-0,0040;0,0020;0,0250;-0,0070;0,0290;-0,0100;-0,0100;-0,0120;-0,0090;-0,0050;-0,0020;-0,0090;-0,0120;-0,0020;-0,0050;0,0100;-0,0120;-0,0040;-0,0120;-0,0100;-0,0060;-0,0050;-0,0040;-0,0130;0,0050;-0,0120;0,0290;-0,0120;-0,0120;-0,0110;-0,0040;-0,0060;-0,0070;-0,0120;-0,0060;0,0140;-0,0120;0,0300;-0,0130;-0,0100;-0,0110;-0,0100;3,3170;-0,0110;-0,0110;-0,0120;0,1620;0,0060;0,1620;-0,0120;-0,0120;-0,0110;-0,0100;-0,0070;-0,0090;-0,0110;-0,0110;-0,0070;-0,0110;-0,0060;0,0008;-0,0080;0,0004;-0,0070;0,0007
Blank corrected based on Raw Data (600);8,3333;0,0006;-0,0080;0,0010;0,0260;-0,0010;0,0330;-0,0110;-0,0120;-0,0110;-0,0090;-0,0050;-0,0020;-0,0080;-0,0110;0,0005;-0,0050;0,0120;-0,0120;-0,0050;-0,0120;-0,0110;0,0008;-0,0050;-0,0030;-0,0110;0,0080;-0,0130;0,0340;-0,0130;-0,0130;-0,0110;-0,0050;-0,0060;-0,0070;-0,0130;-0,0050;0,0150;-0,0120;0,0340;-0,0120;-0,0100;-0,0110;-0,0100;3,2520;-0,0110;-0,0110;-0,0110;0,1690;-0,0040;0,1710;-0,0110;-0,0120;-0,0110;-0,0100;-0,0070;-0,0100;0,0020;-0,0110;-0,0060;-0,0110;-0,0080;0,0040;-0,0070;0,0001;-0,0070;-0,0050
Blank corrected based on Raw Data (600);8,5000;-0,0070;-0,0110;-0,0030;0,0060;-0,0050;0,0400;-0,0120;-0,0110;-0,0110;-0,0090;-0,0030;-0,0009;-0,0070;-0,0110;0,0008;-0,0030;0,0150;-0,0080;-0,0050;-0,0120;-0,0100;-0,0060;-0,0001;-0,0060;-0,0110;0,0120;-0,0130;0,0390;-0,0130;-0,0120;-0,0110;-0,0060;-0,0060;-0,0070;-0,0120;-0,0030;0,0190;-0,0100;0,0410;-0,0120;-0,0100;-0,0090;-0,0090;3,0730;-0,0100;-0,0110;-0,0110;0,2160;0,0040;0,2080;-0,0110;-0,0110;-0,0110;-0,0050;-0,0060;-0,0080;-0,0080;-0,0090;-0,0010;-0,0100;-0,0070;-0,0040;-0,0090;0,0010;-0,0070;0,0004
Blank corrected based on Raw Data (600);8,6667;-0,0080;-0,0040;0,0010;0,0070;-0,0100;0,0480;-0,0110;-0,0110;-0,0110;-0,0090;-0,0060;-0,0020;-0,0090;-0,0110;0,0040;-0,0030;0,0190;-0,0130;-0,0040;-0,0120;-0,0100;0,0020;-0,0090;-0,0020;-0,0120;0,0130;-0,0120;0,0410;-0,0110;-0,0120;-0,0100;-0,0040;-0,0070;-0,0060;-0,0130;-0,0050;0,0240;-0,0130;0,0470;-0,0120;-0,0100;-0,0110;-0,0090;3,2290;-0,0110;-0,0120;-0,0110;0,1730;0,0030;0,1920;-0,0120;-0,0120;-0,0110;-0,0100;-0,0060;-0,0090;-0,0100;-0,0100;-0,0040;-0,0110;-0,0080;0,0020;-0,0080;-0,0006;-0,0070;-0,0020
Blank corrected based on Raw Data (600);8,8333;0,0020;-0,0010;0,0030;0,0110;-0,0110;0,0580;-0,0100;-0,0120;-0,0100;-0,0090;-0,0050;-0,0008;-0,0080;-0,0110;0,0060;-0,0040;0,0260;-0,0130;-0,0040;-0,0110;-0,0090;-0,0070;0,0007;-0,0020;-0,0120;0,0170;-0,0120;0,0450;-0,0120;-0,0120;-0,0110;-0,0040;-0,0070;-0,0060;-0,0130;-0,0040;0,0300;-0,0110;0,0550;-0,0120;-0,0090;-0,0110;-0,0090;3,0890;-0,0100;-0,0120;-0,0110;0,1980;0,0030;0,2110;-0,0110;-0,0110;-0,0110;-0,0090;-0,0070;-0,0090;-0,0050;-0,0100;-0,0040;-0,0100;-0,0070;-0,0030;-0,0080;0,0020;-0,0070;-0,0040
Blank corrected based on Raw Data (600);9,0000;-0,0050;-0,0030;0,0000;0,0160;-0,0090;0,0650;-0,0110;-0,0120;-0,0100;-0,0090;-0,0050;0,0004;-0,0070;-0,0110;0,0070;-0,0020;0,0340;-0,0120;-0,0060;-0,0110;-0,0100;-0,0060;-0,0070;-0,0030;-0,0110;0,0190;-0,0110;0,0490;-0,0120;-0,0120;-0,0120;-0,0060;-0,0060;-0,0070;-0,0120;-0,0030;0,0330;0,0050;0,0630;-0,0120;-0,0100;-0,0090;-0,0080;2,9430;0,0003;-0,0110;-0,0100;0,2850;0,0080;0,2780;-0,0100;-0,0100;-0,0100;-0,0100;-0,0060;-0,0080;0,0030;-0,0090;0,0002;-0,0100;-0,0080;-0,0070;-0,0090;0,0020;-0,0020;-0,0040
Blank corrected based on Raw Data (600);9,1667;-0,0020;-0,0030;0,0050;0,0200;-0,0110;0,0750;-0,0110;-0,0120;-0,0100;-0,0060;0,0050;-0,0010;-0,0090;-0,0110;0,0080;-0,0020;0,0360;-0,0120;-0,0040;-0,0130;-0,0120;-0,0060;-0,0080;-0,0006;-0,0110;0,0200;-0,0110;0,0510;-0,0120;-0,0110;-0,0100;-0,0050;-0,0060;-0,0050;-0,0120;-0,0030;0,0360;0,0020;0,0690;-0,0120;-0,0100;-0,0110;-0,0060;3,0630;-0,0010;-0,0120;-0,0100;0,2910;-0,0003;0,2880;-0,0120;-0,0100;-0,0110;-0,0100;-0,0070;-0,0090;-0,0100;-0,0100;-0,0040;-0,0110;-0,0070;-0,0070;-0,0080;0,0040;0,0040;-0,0040
Blank corrected based on Raw Data (600);9,3333;-0,0020;-0,0030;0,0050;0,0270;-0,0100;0,0900;-0,0110;-0,0120;-0,0100;-0,0090;-0,0060;-0,0007;-0,0090;-0,0110;0,0120;-0,0020;0,0370;-0,0080;-0,0040;-0,0110;-0,0110;-0,0060;-0,0090;0,0009;-0,0110;0,0220;-0,0120;0,0560;-0,0120;-0,0120;-0,0100;-0,0040;0,0090;-0,0070;-0,0120;-0,0020;0,0500;-0,0030;0,0810;-0,0120;-0,0110;-0,0100;-0,0090;3,1020;-0,0080;-0,0110;-0,0100;0,3150;0,0000;0,3290;-0,0120;-0,0110;-0,0110;-0,0090;-0,0060;-0,0080;-0,0100;-0,0090;-0,0050;-0,0100;-0,0060;-0,0090;-0,0080;0,0040;-0,0070;-0,0040
Blank corrected based on Raw Data (600);9,5000;-0,0020;-0,0020;0,0040;0,0380;0,0002;0,0910;-0,0100;-0,0120;-0,0090;-0,0090;-0,0020;-0,0009;-0,0090;-0,0110;0,0130;-0,0030;0,0440;-0,0020;-0,0030;-0,0100;-0,0110;-0,0070;-0,0080;0,0010;-0,0110;0,0240;-0,0140;0,0600;-0,0130;-0,0110;-0,0100;-0,0060;-0,0060;-0,0070;-0,0130;-0,0020;0,0580;-0,0006;0,0900;-0,0110;-0,0100;-0,0110;-0,0090;2,9540;-0,0070;-0,0110;-0,0100;0,3460;0,0050;0,3100;-0,0120;-0,0120;-0,0110;-0,0100;-0,0070;-0,0100;-0,0040;-0,0100;-0,0050;-0,0110;-0,0070;-0,0100;-0,0080;0,0050;-0,0070;-0,0030
Blank corrected based on Raw Data (600);9,6667;-0,0040;-0,0060;0,0040;0,0450;0,0010;0,0970;-0,0110;-0,0120;-0,0100;-0,0100;-0,0050;-0,0009;-0,0080;-0,0110;0,0150;-0,0030;0,0490;-0,0130;-0,0050;-0,0120;-0,0110;-0,0060;-0,0090;-0,0120;-0,0110;0,0280;-0,0120;0,0650;-0,0130;-0,0120;-0,0110;-0,0070;-0,0070;-0,0060;-0,0130;-0,0020;0,0730;0,0140;0,0960;-0,0120;-0,0110;-0,0090;-0,0090;3,1760;-0,0008;-0,0120;-0,0080;0,3440;0,0100;0,3410;-0,0120;-0,0120;-0,0100;-0,0080;-0,0070;-0,0100;-0,0090;-0,0100;-0,0060;-0,0100;-0,0070;-0,0100;-0,0080;0,0080;-0,0060;-0,0040
Blank corrected based on Raw Data (600);9,8333;-0,0090;-0,0050;0,0040;0,0520;-0,0030;0,1060;-0,0120;-0,0120;-0,0090;-0,0080;-0,0060;-0,0001;-0,0080;-0,0100;0,0190;-0,0020;0,0530;-0,0130;-0,0040;-0,0130;-0,0110;-0,0060;-0,0100;0,0020;-0,0100;0,0310;-0,0120;0,0720;-0,0120;-0,0130;-0,0100;-0,0060;0,0170;-0,0070;-0,0120;-0,0020;0,0800;0,0210;0,1060;-0,0120;-0,0120;-0,0100;-0,0090;2,9430;-0,0010;-0,0120;-0,0080;0,3610;0,0040;0,3570;-0,0120;-0,0110;-0,0100;-0,0100;-0,0050;-0,0090;-0,0100;-0,0100;-0,0070;-0,0100;-0,0070;-0,0110;-0,0090;0,0090;-0,0070;0,0030
Blank corrected based on Raw Data (600);10,0000;-0,0060;-0,0070;0,0040;0,0690;-0,0060;0,1180;-0,0110;-0,0120;-0,0100;-0,0100;-0,0060;-0,0010;-0,0080;-0,0100;0,0220;-0,0030;0,0580;-0,0120;-0,0040;-0,0120;-0,0120;-0,0070;-0,0090;-0,0050;-0,0110;0,0360;-0,0130;0,0740;-0,0120;-0,0110;-0,0100;-0,0070;-0,0070;-0,0060;-0,0130;-0,0020;0,0860;-0,0040;0,1140;-0,0130;-0,0100;-0,0100;-0,0080;2,9460;0,0010;-0,0110;-0,0090;0,3190;-0,0050;0,3890;-0,0120;-0,0110;-0,0100;-0,0090;-0,0060;-0,0090;-0,0110;-0,0090;-0,0060;-0,0110;-0,0070;-0,0090;-0,0090;0,0100;-0,0070;-0,0050
Blank corrected based on Raw Data (600);10,1667;0,0030;-0,0020;0,0050;0,0870;-0,0060;0,1290;-0,0100;-0,0110;-0,0090;-0,0090;0,0120;-0,0010;-0,0070;-0,0110;0,0270;-0,0030;0,0630;-0,0020;-0,0030;-0,0120;-0,0110;-0,0060;-0,0090;-0,0050;-0,0100;0,0380;-0,0110;0,0780;-0,0120;-0,0110;-0,0100;-0,0050;-0,0060;-0,0060;-0,0120;-0,0020;0,1010;-0,0090;0,1250;-0,0120;-0,0110;-0,0110;-0,0080;2,9550;-0,0090;-0,0120;-0,0090;0,4360;0,0008;0,4380;-0,0120;-0,0110;-0,0100;-0,0100;-0,0050;-0,0080;-0,0040;-0,0080;-0,0060;-0,0110;-0,0070;-0,0020;-0,0090;0,0110;-0,0050;0,0005
Blank corrected based on Raw Data (600);10,3333;-0,0080;-0,0009;0,0060;0,0930;-0,0100;0,1380;-0,0120;-0,0120;-0,0090;-0,0090;-0,0040;-0,0006;-0,0080;-0,0110;0,0310;-0,0020;0,0720;-0,0030;-0,0040;-0,0120;-0,0100;-0,0050;-0,0090;-0,0090;-0,0090;0,0470;-0,0120;0,0850;-0,0120;-0,0110;-0,0090;-0,0060;-0,0050;-0,0070;-0,0130;-0,0008;0,1000;-0,0080;0,1430;-0,0120;-0,0120;-0,0090;-0,0090;2,7850;0,0020;-0,0110;-0,0080;0,4340;0,0050;0,4520;-0,0120;-0,0120;-0,0100;-0,0090;-0,0050;-0,0090;-0,0090;-0,0100;-0,0060;-0,0100;-0,0060;0,0150;-0,0090;0,0120;-0,0060;0,0030
Blank corrected based on Raw Data (600);10,5000;-0,0050;-0,0020;0,0070;0,1050;-0,0110;0,1470;-0,0110;-0,0120;-0,0090;-0,0090;0,0008;-0,0004;-0,0070;-0,0090;0,0350;-0,0030;0,0770;-0,0120;-0,0040;-0,0110;-0,0110;-0,0060;-0,0090;-0,0100;-0,0100;0,0520;-0,0110;0,0880;-0,0120;-0,0120;-0,0090;-0,0050;-0,0070;-0,0060;-0,0120;-0,0010;0,1230;-0,0007;0,1490;-0,0120;-0,0110;-0,0100;-0,0090;2,7330;-0,0070;-0,0120;-0,0080;0,4880;0,0020;0,4130;-0,0130;-0,0100;-0,0090;-0,0100;-0,0060;-0,0090;-0,0030;-0,0090;-0,0060;-0,0110;-0,0060;0,0050;-0,0090;0,0130;-0,0060;-0,0030
Blank corrected based on Raw Data (600);10,6667;0,0030;0,0003;0,0020;0,1220;0,0007;0,1600;-0,0100;-0,0120;-0,0080;-0,0070;0,0050;0,0020;-0,0070;-0,0100;0,0400;-0,0020;0,0800;-0,0120;-0,0040;-0,0120;-0,0110;-0,0070;-0,0100;-0,0060;-0,0100;0,0610;-0,0120;0,0950;-0,0120;-0,0120;-0,0090;-0,0070;0,0120;-0,0070;-0,0130;0,0002;0,1300;-0,0050;0,1600;-0,0120;-0,0110;-0,0070;-0,0090;2,2150;-0,0090;-0,0120;-0,0060;0,4660;0,0080;0,4730;-0,0120;-0,0110;-0,0090;-0,0090;-0,0050;-0,0070;-0,0080;-0,0100;-0,0040;-0,0070;-0,0070;0,0110;-0,0100;0,0120;-0,0070;-0,0030
