Well;;B02;B03;B04;B05;B06;B07;B08;B09;B10;B11;B12;C02;C03;C04;C05;C06;C07;C08;C09;C10;C11;C12;D02;D03;D04;D05;D06;D07;D08;D09;D10;D11;D12;E02;E03;E04;E05;E06;E07;E08;E09;E10;E11;E12;F02;F03;F04;F05;F06;F07;F08;F09;F10;F11;F12;G02;G03;G04;G05;G06;G07;G08;G09;G10;G11;G12
Content;Time;Sample X1;Sample X2;Sample X3;Sample X4;Sample X5;Sample X6;Sample X7;Sample X8;Sample X9;Sample X10;Sample X11;Sample X12;Sample X13;Sample X14;Sample X15;Sample X16;Sample X17;Sample X18;Sample X19;Sample X20;Sample X21;Sample X22;Sample X23;Sample X24;Sample X25;Sample X26;Sample X27;Sample X28;Sample X29;Sample X30;Sample X31;Sample X32;Sample X33;Sample X34;Sample X35;Sample X36;Sample X37;Sample X38;Sample X39;Sample X40;Sample X41;Sample X42;Sample X43;Sample X44;Sample X45;Sample X46;Sample X47;Sample X48;Sample X49;Sample X50;Sample X51;Sample X52;Sample X53;Sample X54;Sample X55;Sample X56;Sample X57;Sample X58;Sample X59;Sample X60;Sample X61;Sample X62;Sample X63;Sample X64;Sample X65;Sample X66
Blank corrected based on Raw Data (600);61,50;-0,017;0,181;0,327;0,144;0,25;0,425;-0,017;0,182;0,644;0,762;-0,015;-0,008;0,086;0,324;0,084;0,259;0,112;-0,013;0,103;0,252;0,795;-0,016;0,223;0,035;0,414;0,419;0,253;0,698;0,004;0,937;0,367;0,418;0,007;-0,002;-0,017;0,334;0,539;0,182;0,499;-0,02;0,396;0,551;0,938;-0,017;-0,002;0,067;0,439;0,128;0,205;0,264;-0,018;0,288;0,514;0,764;-0,016;-0,008;0,246;0,263;0,31;0,156;0,195;-0,014;0,103;0,593;0,215;0,066
Blank corrected based on Raw Data (600);61,67;-0,015;-0,018;0,334;0,116;0,242;0,546;-0,015;0,184;0,641;0,734;-0,015;-0,002;0,057;0,337;0,082;0,277;0,112;-0,012;0,102;0,237;0,767;-0,015;0,221;0,108;0,436;0,421;0,257;0,744;-0,003;0,847;0,425;0,431;-0,008;-0,000946667;0,136;0,332;0,538;0,178;0,495;-0,018;0,394;0,538;0,936;-0,016;0,003;-0,009;0,4;0,129;0,216;0,265;-0,017;0,289;0,495;0,77;-0,015;-0,003;0,334;0,247;0,13;0,154;0,195;-0,014;0,104;0,629;0,246;0,187
Blank corrected based on Raw Data (600);61,83;-0,016;-0,019;0,326;0,115;0,242;0,278;-0,015;0,184;0,716;0,758;-0,015;-0,005;0,094;0,364;0,081;0,273;0,11;-0,013;0,102;0,236;0,77;-0,015;0,223;0,041;0,434;0,426;0,257;0,738;-0,006;0,852;0,433;0,427;-0,009;-0,000766667;0,083;0,332;0,541;0,178;0,494;-0,017;0,395;0,535;0,925;-0,016;0,002;0,172;0,435;0,129;0,204;0,265;-0,017;0,29;0,501;0,768;-0,016;-0,005;0,11;0,247;0,128;0,154;0,193;-0,014;0,102;0,632;0,25;0,213
Blank corrected based on Raw Data (600);62,00;-0,016;-0,012;0,317;0,143;0,244;0,278;-0,016;0,178;0,64;0,747;-0,014;-0,008;-0,014;0,332;0,082;0,257;0,11;-0,013;0,101;0,25;0,799;-0,014;0,192;0,073;0,407;0,416;0,25;0,686;0,004;0,923;0,366;0,439;-0,006;-0,001;-0,011;0,33;0,54;0,178;0,501;-0,018;0,393;0,552;0,929;-0,017;-0,007;0,039;0,351;0,128;0,204;0,265;-0,017;0,29;0,514;0,764;-0,017;-0,006;0,242;0,266;0,129;0,148;0,188;-0,013;0,103;0,585;0,226;0,134
Blank corrected based on Raw Data (600);62,17;-0,015;-0,019;0,325;0,141;0,244;0,277;-0,016;0,18;0,653;0,803;-0,016;-0,011;0,077;0,326;0,082;0,258;0,111;-0,013;0,101;0,25;0,801;0,02;0,213;0,083;0,4;0,416;0,249;0,75;0,002;0,925;0,361;0,424;-0,006;-0,003;-0,016;0,327;0,54;0,177;0,499;-0,019;0,393;0,543;0,922;-0,017;-0,006;-0,01;0,331;0,128;0,198;0,263;-0,016;0,29;0,517;0,795;-0,016;-0,001;0,182;0,264;0,129;0,146;0,185;-0,014;0,104;0,599;0,216;0,208
Blank corrected based on Raw Data (600);62,33;-0,015;-0,019;0,354;0,114;0,232;0,277;-0,015;0,184;0,654;0,765;-0,01;-0,006;-0,008;0,338;0,08;0,274;0,109;-0,013;0,099;0,233;0,78;-0,015;0,101;0,141;0,423;0,418;0,255;0,674;-0,005;0,842;0,423;0,426;-0,009;-0,000763333;-0,018;0,327;0,54;0,175;0,494;-0,018;0,394;0,537;0,928;-0,016;-0,006;0,01;0,412;0,129;0,2;0,265;-0,017;0,29;0,503;0,773;-0,016;-0,004;0,249;0,246;0,126;0,146;0,183;-0,014;0,105;0,63;0,238;0,219
Blank corrected based on Raw Data (600);62,50;-0,009;-0,018;0,328;0,113;0,228;0,276;-0,015;0,187;0,636;0,753;-0,014;-0,008;-0,009;0,328;0,08;0,275;0,11;-0,012;0,1;0,234;0,775;-0,015;0,211;0,056;0,42;0,416;0,254;0,673;-0,004;0,844;0,421;0,455;-0,008;-0,001;0,007;0,324;0,536;0,174;0,495;-0,018;0,394;0,535;0,921;-0,016;0,013;0,28;0,305;0,13;0,202;0,266;-0,017;0,293;0,5;0,817;-0,016;-0,005;0,247;0,245;0,126;0,145;0,181;-0,014;0,106;0,64;0,244;0,163
Blank corrected based on Raw Data (600);62,67;-0,002;-0,018;0,331;0,115;0,227;0,276;-0,015;0,182;0,666;0,746;-0,01;-0,008;0,255;0,345;0,08;0,278;0,11;-0,012;0,099;0,236;0,772;-0,015;0,254;-0,008;0,418;0,414;0,255;0,728;-0,006;0,843;0,423;0,441;-0,009;-0,000313333;0,132;0,32;0,534;0,173;0,495;-0,018;0,391;0,54;0,911;-0,017;-0,003;0,004;0,296;0,129;0,202;0,263;-0,017;0,292;0,501;0,772;-0,017;-0,009;0,123;0,248;0,126;0,143;0,176;-0,015;0,106;0,635;0,244;0,147
Blank corrected based on Raw Data (600);62,83;-0,001;-0,019;0,337;0,141;0,242;0,274;-0,015;0,177;0,64;0,739;-0,015;-0,008;0,194;0,329;0,082;0,254;0,109;-0,013;0,097;0,249;0,794;-0,015;0,191;0,225;0,39;0,412;0,245;0,74;0,002;0,918;0,369;0,447;-0,007;-0,002;0,034;0,322;0,536;0,174;0,498;-0,019;0,391;0,544;0,903;-0,017;-0,000116667;0,035;0,642;0,128;0,196;0,264;-0,017;0,291;0,516;0,768;-0,017;-0,002;0,184;0,264;0,13;0,14;0,172;-0,014;0,106;0,583;0,223;0,239
Blank corrected based on Raw Data (600);63,00;0,044;-0,018;0,323;0,139;0,24;0,275;-0,016;0,177;0,671;0,768;-0,015;-0,007;-0,01;0,318;0,08;0,255;0,109;-0,013;0,097;0,25;0,802;-0,015;0,131;0,201;0,389;0,409;0,24;0,673;0,003;0,918;0,368;0,461;-0,007;-0,003;0,136;0,321;0,538;0,174;0,497;-0,019;0,391;0,536;0,906;-0,016;-0,006;0,13;0,616;0,128;0,194;0,263;-0,017;0,292;0,516;0,77;-0,016;-0,006;0,3;0,266;0,125;0,138;0,169;-0,014;0,106;0,594;0,214;0,153
Blank corrected based on Raw Data (600);63,17;0,059;-0,018;0,3;0,141;0,232;0,273;-0,016;0,176;0,639;0,752;-0,015;-0,009;-0,016;0,328;0,08;0,251;0,109;-0,012;0,096;0,248;0,805;-0,014;0,208;0,109;0,386;0,409;0,243;0,669;0,002;0,918;0,37;0,419;-0,007;-0,003;0,044;0,321;0,537;0,174;0,497;-0,02;0,392;0,542;0,893;-0,017;-0,008;-0,012;0,505;0,128;0,194;0,262;-0,018;0,292;0,512;0,766;-0,016;-0,006;0,13;0,263;0,129;0,137;0,165;-0,014;0,108;0,605;0,219;0,208
Blank corrected based on Raw Data (600);63,33;-0,016;-0,019;0,347;0,138;0,229;0,272;-0,018;0,179;0,638;0,757;-0,016;-0,009;0,024;0,344;0,08;0,251;0,108;-0,013;0,096;0,246;0,81;-0,015;0,107;0,032;0,384;0,407;0,244;0,729;0,00081;0,914;0,365;0,447;-0,007;-0,002;-0,019;0,317;0,54;0,172;0,497;-0,019;0,39;0,537;0,896;-0,016;-0,008;-0,013;0,452;0,128;0,194;0,263;-0,017;0,292;0,513;0,757;-0,017;-0,007;0,181;0,263;0,124;0,133;0,161;-0,015;0,107;0,587;0,217;0,238
Blank corrected based on Raw Data (600);63,50;-0,014;-0,017;0,315;0,114;0,221;0,413;-0,016;0,18;0,637;0,769;-0,01;-0,009;0,005;0,327;0,078;0,266;0,108;-0,013;0,095;0,234;0,972;-0,014;0,065;0,099;0,44;0,408;0,247;0,653;-0,006;0,835;0,419;0,469;-0,009;-0,000963333;-0,015;0,317;0,539;0,171;0,489;-0,018;0,39;0,521;0,879;-0,017;-0,007;0,003;0,399;0,13;0,267;0,263;-0,017;0,292;0,493;0,76;-0,016;-0,005;0,342;0,244;0,124;0,134;0,161;-0,014;0,108;0,635;0,242;0,161
Blank corrected based on Raw Data (600);63,67;-0,017;0,095;0,307;0,14;0,239;0,271;-0,016;0,175;0,638;0,772;-0,015;-0,007;0,015;0,308;0,08;0,251;0,107;-0,013;0,094;0,246;0,805;-0,015;0,175;0,149;0,377;0,402;0,239;0,661;0,002;0,917;0,359;0,447;-0,007;-0,002;-0,007;0,315;0,537;0,17;0,497;-0,02;0,389;0,535;0,898;-0,017;-0,007;0,11;0,432;0,128;0,213;0,263;-0,017;0,292;0,512;0,753;-0,015;-0,007;0,303;0,261;0,135;0,13;0,156;-0,014;0,109;0,599;0,217;0,153
Blank corrected based on Raw Data (600);63,83;-0,009;-0,019;0,298;0,14;0,227;0,377;-0,015;0,174;0,639;0,766;-0,015;-0,008;0,189;0,309;0,079;0,251;0,107;-0,013;0,094;0,258;0,801;0,006;0,226;0,116;0,375;0,404;0,238;0,655;0,001;0,91;0,363;0,435;-0,007;-0,002;-0,019;0,315;0,541;0,169;0,495;-0,021;0,389;0,535;0,893;-0,017;-0,005;0,193;0,45;0,127;0,192;0,263;-0,018;0,293;0,51;0,757;-0,017;-0,005;0,283;0,261;0,122;0,129;0,152;-0,015;0,109;0,633;0,22;0,11
Blank corrected based on Raw Data (600);64,00;-0,016;-0,018;0,313;0,137;0,226;0,38;-0,012;0,174;0,652;0,774;-0,014;-0,006;0,141;0,305;0,079;0,248;0,106;-0,014;0,093;0,247;0,813;-0,014;0,111;0,083;0,371;0,399;0,238;0,653;0,001;0,909;0,369;0,446;-0,007;-0,002;0,011;0,313;0,541;0,172;0,497;-0,02;0,389;0,531;0,88;-0,017;-0,007;0,065;0,501;0,128;0,191;0,262;-0,019;0,292;0,51;0,767;-0,003;-0,007;0,301;0,264;0,128;0,128;0,15;-0,015;0,109;0,594;0,206;0,293
Blank corrected based on Raw Data (600);64,17;0,012;-0,019;0,308;0,116;0,214;0,434;0,005;0,176;0,653;0,771;-0,015;-0,009;-0,015;0,319;0,076;0,266;0,105;-0,014;0,093;0,234;0,791;-0,015;0,175;0,078;0,397;0,402;0,245;0,642;-0,008;0,821;0,423;0,413;-0,01;-1,3878E-17;0,008;0,311;0,536;0,168;0,49;-0,018;0,387;0,52;0,894;-0,017;-0,007;0,051;0,448;0,129;0,196;0,263;-0,018;0,294;0,487;0,764;-0,017;0,005;0,183;0,26;0,121;0,128;0,149;-0,016;0,11;0,641;0,234;0,251
Blank corrected based on Raw Data (600);64,33;-0,01;-0,018;0,298;0,116;0,213;0,269;0,002;0,175;0,66;0,767;-0,015;-0,012;-0,002;0,317;0,076;0,266;0,106;-0,014;0,093;0,234;0,781;-0,016;0,052;0,035;0,399;0,399;0,243;0,695;-0,006;0,818;0,419;0,445;-0,009;-0,00028;0,066;0,308;0,536;0,168;0,489;-0,018;0,389;0,524;0,877;-0,016;-0,002;0,21;0,447;0,129;0,219;0,261;-0,018;0,295;0,491;0,77;0,057;-0,001;0,353;0,247;0,127;0,127;0,146;-0,015;0,11;0,652;0,237;0,273
Blank corrected based on Raw Data (600);64,50;-0,017;0,081;0,295;0,116;0,213;0,391;0,006;0,175;0,633;0,776;-0,015;-0,007;0,1;0,326;0,076;0,263;0,105;-0,015;0,093;0,233;0,779;-0,015;0,19;0,222;0,384;0,396;0,24;0,637;-0,005;0,817;0,414;0,429;-0,009;-0,002;-0,007;0,306;0,535;0,168;0,486;-0,019;0,389;0,52;0,904;-0,016;0,001;0,056;0,461;0,128;0,196;0,262;-0,018;0,295;0,491;0,757;-0,017;-0,003;0,15;0,245;0,117;0,126;0,143;-0,014;0,11;0,655;0,245;0,106
Blank corrected based on Raw Data (600);64,67;0,026;0,067;0,31;0,114;0,211;0,34;-0,01;0,172;0,641;0,78;-0,015;-0,01;-0,019;0,309;0,075;0,261;0,106;-0,014;0,092;0,233;0,786;-0,015;0,184;0,255;0,381;0,397;0,237;0,636;-0,006;0,813;0,417;0,439;-0,01;-0,002;0,009;0,304;0,535;0,167;0,487;-0,018;0,388;0,514;0,903;-0,017;-0,007;0,037;0,414;0,128;0,195;0,26;-0,018;0,295;0,489;0,759;-0,016;-0,007;0,386;0,243;0,118;0,122;0,14;-0,015;0,111;0,644;0,229;0,254
Blank corrected based on Raw Data (600);64,83;0,000896667;-0,019;0,304;0,137;0,219;0,266;-0,003;0,17;0,634;0,769;-0,015;-0,000903333;-0,018;0,297;0,079;0,243;0,105;-0,015;0,09;0,245;0,793;-0,015;0,285;0,165;0,369;0,394;0,233;0,642;0,002;0,898;0,356;0,416;-0,008;-0,004;-0,018;0,309;0,539;0,167;0,492;-0,02;0,386;0,525;0,871;-0,017;-0,008;0,065;0,511;0,127;0,414;0,26;-0,018;0,295;0,504;0,755;-0,016;-0,007;0,377;0,258;0,125;0,122;0,138;-0,015;0,111;0,617;0,213;0,273
Blank corrected based on Raw Data (600);65,00;-0,015;-0,019;0,295;0,113;0,205;0,266;-0,007;0,171;0,656;0,77;-0,016;-0,011;0,072;0,314;0,075;0,261;0,104;-0,015;0,09;0,232;0,781;-0,016;0,23;0,145;0,381;0,395;0,239;0,68;-0,007;0,815;0,417;0,43;-0,009;-0,003;0,069;0,304;0,536;0,167;0,489;-0,019;0,386;0,515;0,872;-0,016;-0,004;0,117;0,336;0,128;0,196;0,261;-0,018;0,296;0,488;0,761;-0,018;-0,005;0,173;0,258;0,122;0,12;0,137;-0,016;0,11;0,647;0,231;0,254
Blank corrected based on Raw Data (600);65,17;-0,018;0,024;0,293;0,113;0,205;0,341;-0,006;0,171;0,632;0,79;-0,015;-0,009;-0,019;0,318;0,074;0,26;0,105;-0,015;0,092;0,233;0,781;-0,012;0,089;0,102;0,376;0,395;0,237;0,626;-0,008;0,809;0,417;0,461;0,01;-0,002;-0,013;0,303;0,536;0,166;0,486;-0,018;0,387;0,513;0,868;-0,016;-0,007;0,151;0,416;0,128;0,225;0,262;-0,018;0,297;0,489;0,755;-0,017;-0,005;0,191;0,236;0,119;0,12;0,135;-0,015;0,111;0,657;0,222;0,186
Blank corrected based on Raw Data (600);65,33;-0,013;0,043;0,308;0,138;0,217;0,265;0,014;0,167;0,63;0,776;-0,015;-0,007;0,003;0,347;0,079;0,247;0,104;-0,016;0,09;0,245;0,794;-0,016;0,17;0,217;0,356;0,389;0,231;0,69;0,001;0,895;0,36;0,425;-0,008;-0,004;-0,019;0,302;0,537;0,164;0,494;-0,021;0,386;0,524;0,87;-0,016;0,01;0,164;0,421;0,128;0,358;0,261;-0,018;0,297;0,509;0,76;-0,017;-0,008;0,134;0,257;0,12;0,119;0,134;-0,016;0,109;0,591;0,21;0,201
Blank corrected based on Raw Data (600);65,50;-0,018;-0,019;0,319;0,136;0,215;0,264;-0,003;0,167;0,631;0,785;-0,015;-0,006;0,02;0,355;0,079;0,246;0,103;-0,015;0,089;0,247;0,787;-0,015;0,205;-0,009;0,353;0,388;0,228;0,623;-0,00054;0,896;0,359;0,439;-0,008;-0,003;-0,02;0,302;0,538;0,166;0,495;-0,02;0,383;0,522;0,881;-0,016;-0,008;0,197;0,432;0,127;0,281;0,26;-0,018;0,297;0,504;0,748;-0,017;0,00056;0,35;0,262;0,116;0,117;0,132;-0,016;0,111;0,595;0,21;0,132
Blank corrected based on Raw Data (600);65,67;-0,017;-0,016;0,297;0,137;0,213;0,265;0,016;0,166;0,636;0,784;-0,015;-0,006;-0,016;0,33;0,079;0,247;0,103;-0,015;0,089;0,245;0,79;-0,016;0,069;0,061;0,349;0,387;0,227;0,623;0,000373333;0,896;0,354;0,419;-0,008;-0,003;-0,019;0,304;0,536;0,163;0,496;-0,02;0,387;0,52;0,857;-0,017;0,013;0,065;0,417;0,127;0,212;0,261;-0,018;0,298;0,505;0,746;-0,018;-0,003;0,289;0,257;0,119;0,115;0,13;-0,016;0,112;0,601;0,208;0,303
Blank corrected based on Raw Data (600);65,83;0,016;-0,007;0,293;0,115;0,201;0,265;0,018;0,168;0,63;0,799;-0,012;-0,007;0,005;0,351;0,073;0,261;0,102;-0,015;0,089;0,23;0,783;-0,016;0,285;0,188;0,365;0,388;0,228;0,613;-0,007;0,796;0,412;0,443;-0,009;-0,002;-0,018;0,297;0,534;0,163;0,487;-0,018;0,386;0,511;0,841;-0,018;0,002;0,096;0,427;0,128;0,209;0,261;-0,018;0,3;0,49;0,751;-0,016;-0,004;0,248;0,247;0,119;0,113;0,13;-0,016;0,113;0,647;0,224;0,239
Blank corrected based on Raw Data (600);66,00;-0,017;-0,015;0,295;0,143;0,214;0,263;0,013;0,164;0,664;0,796;0,016;-0,001;0,028;0,34;0,08;0,25;0,102;-0,016;0,089;0,243;0,798;-0,017;0,048;0,048;0,347;0,384;0,224;0,618;-0,000973333;0,894;0,353;0,39;-0,008;-0,003;-0,019;0,298;0,533;0,164;0,497;-0,02;0,385;0,522;0,852;-0,017;-0,007;0,179;0,331;0,127;0,183;0,26;-0,019;0,301;0,501;0,748;-0,017;-0,005;0,33;0,259;0,114;0,114;0,128;-0,016;0,111;0,612;0,197;0,227
Blank corrected based on Raw Data (600);66,17;-0,018;-0,003;0,297;0,116;0,198;0,263;-0,006;0,167;0,629;0,797;-0,016;-0,009;0,066;0,374;0,071;0,263;0,102;-0,016;0,089;0,232;0,78;-0,016;0,177;0,164;0,363;0,384;0,229;0,609;-0,007;0,801;0,408;0,444;-0,009;-0,003;0,033;0,295;0,531;0,163;0,486;-0,019;0,385;0,508;0,854;-0,017;-0,005;-0,000263333;0,269;0,128;0,296;0,258;-0,018;0,3;0,483;0,754;-0,017;-0,003;0,28;0,245;0,115;0,113;0,128;-0,016;0,114;0,654;0,221;0,219
Blank corrected based on Raw Data (600);66,33;-0,006;0,001;0,293;0,116;0,197;0,266;-0,003;0,166;0,631;0,808;-0,016;-0,009;0,014;0,415;0,072;0,264;0,102;-0,016;0,089;0,232;0,787;-0,015;0,127;0,049;0,361;0,383;0,229;0,608;-0,008;0,799;0,413;0,443;-0,009;-0,001;0,038;0,293;0,528;0,162;0,484;-0,019;0,383;0,512;0,849;-0,017;-0,006;-0,009;0,291;0,128;0,194;0,259;-0,018;0,301;0,481;0,752;-0,016;-0,003;0,235;0,259;0,121;0,113;0,126;-0,017;0,114;0,626;0,232;0,184
Blank corrected based on Raw Data (600);66,50;-0,016;-0,019;0,329;0,115;0,196;0,262;-0,003;0,166;0,623;0,792;-0,015;-0,008;0,011;0,297;0,071;0,266;0,101;-0,016;0,087;0,229;0,773;-0,015;0,154;0,028;0,359;0,383;0,228;0,605;-0,009;0,793;0,416;0,439;-0,01;-0,002;0,118;0,291;0,528;0,162;0,483;-0,019;0,383;0,514;0,833;-0,017;-0,007;0,046;0,383;0,129;0,189;0,259;-0,019;0,3;0,484;0,752;-0,017;-0,004;0,123;0,251;0,116;0,111;0,125;-0,015;0,113;0,592;0,218;0,14
Blank corrected based on Raw Data (600);66,67;0,129;0,012;0,283;0,141;0,209;0,262;0,011;0,162;0,723;0,792;-0,016;-0,005;0,196;0,283;0,078;0,241;0,102;-0,016;0,088;0,243;0,785;-0,016;0,068;0,19;0,337;0,378;0,221;0,607;0,001;0,886;0,354;0,436;-0,008;-0,002;-0,02;0,292;0,527;0,162;0,49;-0,02;0,382;0,52;0,834;-0,017;-0,007;0,186;0,368;0,127;0,182;0,259;-0,018;0,3;0,501;0,745;-0,017;-0,006;0,219;0,27;0,115;0,11;0,124;-0,016;0,114;0,564;0,203;0,126
Blank corrected based on Raw Data (600);66,83;0,061;-0,019;0,292;0,138;0,208;0,261;0,007;0,162;0,648;0,804;-0,015;-0,006;0,012;0,28;0,078;0,246;0,101;-0,017;0,086;0,242;0,789;-0,016;0,208;0,043;0,333;0,377;0,219;0,602;0,001;0,888;0,356;0,414;-0,008;-0,003;-0,021;0,291;0,525;0,163;0,492;-0,02;0,383;0,516;0,84;-0,018;0,005;0,049;0,427;0,126;0,185;0,258;-0,018;0,301;0,5;0,748;-0,017;-0,00054;0,134;0,257;0,124;0,11;0,123;-0,016;0,114;0,554;0,191;0,107
Blank corrected based on Raw Data (600);67,00;-0,016;-0,01;0,272;0,138;0,208;0,261;0,009;0,163;0,633;0,821;-0,016;-0,008;-0,012;0,285;0,077;0,24;0,101;-0,017;0,087;0,241;0,792;-0,016;0,243;0,14;0,335;0,375;0,218;0,6;-0,000053333;0,88;0,353;0,438;-0,007;-0,004;-0,000253333;0,29;0,527;0,162;0,493;-0,019;0,382;0,512;0,827;-0,017;-0,008;0,072;0,585;0,126;0,178;0,259;-0,018;0,301;0,499;0,745;-0,017;-0,000753333;0,121;0,267;0,114;0,108;0,123;-0,017;0,113;0,528;0,201;0,04
Blank corrected based on Raw Data (600);67,17;-0,016;-0,018;0,294;0,116;0,192;0,264;0,016;0,164;0,659;0,817;-0,008;-0,003;-0,017;0,3;0,07;0,263;0,099;-0,016;0,088;0,23;0,768;-0,016;0,24;0,01;0,346;0,375;0,222;0,592;-0,007;0,787;0,408;0,422;-0,01;-0,002;0,089;0,288;0,523;0,161;0,483;-0,019;0,383;0,502;0,84;-0,016;-0,006;0,087;0,433;0,126;0,182;0,26;-0,018;0,302;0,483;0,744;-0,016;-0,000863333;0,225;0,225;0,113;0,107;0,124;-0,016;0,116;0,579;0,2;0,22
Blank corrected based on Raw Data (600);67,33;0,148;-0,019;0,269;0,139;0,206;0,259;0,021;0,16;0,627;0,806;-0,016;-0,011;0,016;0,29;0,077;0,253;0,099;-0,018;0,087;0,241;0,783;-0,017;0,073;0,18;0,329;0,371;0,217;0,596;-0,000623333;0,885;0,351;0,438;-0,008;-0,004;-0,02;0,29;0,518;0,162;0,489;-0,02;0,383;0,513;0,825;-0,018;-0,005;0,184;0,427;0,127;0,177;0,258;-0,019;0,303;0,496;0,752;-0,018;-0,003;0,308;0,245;0,113;0,106;0,12;-0,016;0,114;0,517;0,197;0,154
Blank corrected based on Raw Data (600);67,50;-0,018;0,005;0,285;0,138;0,204;0,258;0,012;0,161;0,637;0,815;-0,015;-0,012;0,069;0,28;0,078;0,246;0,1;-0,018;0,087;0,243;0,784;-0,016;0,083;0,126;0,328;0,374;0,215;0,595;-0,001;0,881;0,354;0,439;-0,008;-0,004;-0,019;0,289;0,521;0,162;0,486;-0,019;0,381;0,509;0,832;-0,017;-0,008;0,084;0,421;0,126;0,176;0,259;-0,017;0,302;0,498;0,739;-0,017;0,003;0,156;0,239;0,114;0,106;0,119;-0,016;0,114;0,521;0,204;0,153
Blank corrected based on Raw Data (600);67,67;0,004;-0,019;0,287;0,117;0,187;0,262;0,018;0,162;0,861;0,808;-0,016;0,001;0,175;0,295;0,071;0,262;0,098;-0,017;0,086;0,229;0,764;-0,016;0,2;0,102;0,345;0,373;0,222;0,587;-0,008;0,781;0,415;0,456;-0,011;-0,003;0,026;0,286;0,523;0,161;0,483;-0,019;0,381;0,507;0,81;-0,018;-0,005;0,105;0,493;0,128;0,179;0,258;-0,019;0,303;0,481;0,738;-0,017;-0,002;0,245;0,225;0,112;0,105;0,119;-0,016;0,116;0,487;0,207;0,223
Blank corrected based on Raw Data (600);67,83;0,014;-0,018;0,272;0,117;0,187;0,258;-0,01;0,161;0,616;0,813;-0,016;-0,007;0,077;0,296;0,071;0,27;0,098;-0,017;0,087;0,228;0,756;-0,016;0,125;0,083;0,341;0,371;0,221;0,627;-0,007;0,787;0,412;0,422;-0,011;-0,002;0,025;0,285;0,522;0,16;0,484;-0,019;0,38;0,5;0,803;-0,017;0,004;-0,01;0,416;0,127;0,18;0,259;-0,018;0,304;0,482;0,746;-0,017;-0,002;0,115;0,232;0,114;0,105;0,119;-0,015;0,115;0,45;0,201;0,155
Blank corrected based on Raw Data (600);68,00;0,093;-0,02;0,273;0,139;0,203;0,258;0,003;0,157;0,72;0,816;-0,016;-0,012;-0,015;0,39;0,078;0,273;0,098;-0,018;0,086;0,242;0,779;-0,016;0,157;0,143;0,324;0,366;0,212;0,587;-0,00024;0,876;0,354;0,431;-0,009;-0,004;-0,02;0,284;0,52;0,16;0,488;-0,019;0,381;0,508;0,839;-0,017;-0,007;-0,011;0,402;0,126;0,177;0,258;-0,018;0,303;0,496;0,746;-0,018;0,002;0,214;0,251;0,115;0,102;0,116;-0,016;0,115;0,447;0,185;0,161
Blank corrected based on Raw Data (600);68,17;-0,009;-0,013;0,273;0,14;0,202;0,258;0,019;0,157;0,627;0,826;-0,016;-0,011;0,012;0,28;0,077;0,246;0,099;-0,016;0,086;0,24;0,782;-0,016;0,15;0,267;0,321;0,368;0,212;0,586;-0,003;0,884;0,354;0,441;-0,008;-0,003;-0,021;0,285;0,52;0,16;0,488;-0,02;0,38;0,511;0,806;-0,016;-0,008;0,13;0,422;0,127;0,175;0,258;-0,019;0,305;0,498;0,74;-0,015;-0,002;0,216;0,257;0,109;0,103;0,116;-0,016;0,115;0,45;0,2;0,14
Blank corrected based on Raw Data (600);68,33;0,079;-0,019;0,258;0,139;0,2;0,256;0,004;0,156;0,622;0,813;-0,017;-0,013;0,135;0,318;0,076;0,244;0,097;-0,017;0,085;0,241;0,782;-0,017;0,156;0,188;0,322;0,366;0,21;0,638;-0,001;0,876;0,354;0,449;-0,009;-0,003;-0,014;0,284;0,521;0,159;0,487;-0,02;0,379;0,506;0,812;-0,018;-0,004;0,032;0,408;0,126;0,172;0,257;-0,019;0,304;0,494;0,737;-0,017;0,002;0,205;0,225;0,11;0,103;0,113;-0,017;0,116;0,427;0,193;0,161
Blank corrected based on Raw Data (600);68,50;-0,017;0,000343333;0,29;0,14;0,2;0,256;0,016;0,156;0,623;0,812;-0,016;-0,011;-0,002;0,28;0,077;0,249;0,098;-0,017;0,084;0,24;0,777;-0,016;0,078;0,25;0,317;0,364;0,21;0,579;-0,002;0,876;0,351;0,434;-0,009;-0,003;-0,018;0,284;0,522;0,159;0,488;-0,02;0,379;0,505;0,806;-0,018;-0,006;0,009;0,317;0,127;0,173;0,257;-0,019;0,304;0,492;0,736;-0,018;-0,003;0,309;0,218;0,116;0,101;0,113;-0,017;0,113;0,463;0,195;0,227
Blank corrected based on Raw Data (600);68,67;-0,017;-0,019;0,293;0,119;0,182;0,258;0,011;0,159;0,619;0,828;-0,016;-0,014;0,04;0,294;0,071;0,266;0,097;-0,018;0,085;0,227;0,762;-0,016;0,226;0,155;0,331;0,364;0,213;0,571;-0,009;0,781;0,406;0,448;-0,011;-0,003;-0,018;0,279;0,521;0,158;0,478;-0,019;0,379;0,494;0,792;-0,018;-0,007;0,009;0,4;0,127;0,181;0,257;-0,019;0,306;0,476;0,739;-0,017;-0,000976667;0,231;0,208;0,112;0,101;0,115;-0,016;0,116;0,415;0,199;0,259
